date,close,change,change_percent,direction
2017-11-30,9838.96,151.08,1.5595,up
2017-12-01,10782.99,944.03,9.5948,up
2017-12-02,10890.01,107.02,0.9925,up
2017-12-03,11165.41,275.40,2.5289,up
2017-12-04,11579.00,413.59,3.7042,up
2017-12-05,11699.99,120.99,1.0449,up
2017-12-06,13550.05,1850.06,15.8125,up
2017-12-07,16599.00,3048.95,22.5014,up
2017-12-08,15880.00,-719.00,-4.3316,down
2017-12-09,14656.07,-1223.93,-7.7074,down
2017-12-10,14899.98,243.91,1.6642,up
2017-12-11,16587.97,1687.99,11.3288,up
2017-12-12,16349.99,-237.98,-1.4347,down
2017-12-13,16033.29,-316.70,-1.9370,down
2017-12-14,16334.98,301.69,1.8816,up
2017-12-15,17539.83,1204.85,7.3759,up
2017-12-16,19102.66,1562.83,8.9102,up
2017-12-17,18860.02,-242.64,-1.2702,down
2017-12-18,18856.25,-3.77,-0.0200,down
2017-12-19,17295.20,-1561.05,-8.2787,down
2017-12-20,16488.98,-806.22,-4.6615,down
2017-12-21,15492.64,-996.34,-6.0425,down
2017-12-22,13326.61,-2166.03,-13.9810,down
2017-12-23,13300.00,-26.61,-0.1997,down
2017-12-24,13500.00,200.00,1.5038,up
2017-12-25,13699.34,199.34,1.4766,up
2017-12-26,15689.01,1989.67,14.5238,up
2017-12-27,15459.99,-229.02,-1.4597,down
2017-12-28,14182.11,-1277.88,-8.2657,down
2017-12-29,14378.90,196.79,1.3876,up
2017-12-30,12440.01,-1938.89,-13.4843,down
2017-12-31,13716.36,1276.35,10.2600,up
2018-01-01,13380.00,-336.36,-2.4523,down
2018-01-02,14675.11,1295.11,9.6794,up
2018-01-03,14919.51,244.40,1.6654,up
2018-01-04,15059.54,140.03,0.9386,up
2018-01-05,16960.39,1900.85,12.6222,up
2018-01-06,17069.79,109.40,0.6450,up
2018-01-07,16150.03,-919.76,-5.3882,down
2018-01-08,14902.54,-1247.49,-7.7244,down
2018-01-09,14400.00,-502.54,-3.3722,down
2018-01-10,14907.09,507.09,3.5215,up
2018-01-11,13238.78,-1668.31,-11.1914,down
2018-01-12,13740.01,501.23,3.7861,up
2018-01-13,14210.00,469.99,3.4206,up
2018-01-14,13474.99,-735.01,-5.1725,down
2018-01-15,13539.93,64.94,0.4819,up
2018-01-16,10900.00,-2639.93,-19.4974,down
2018-01-17,10988.79,88.79,0.8146,up
2018-01-18,10961.97,-26.82,-0.2441,down
2018-01-19,11474.98,513.01,4.6799,up
2018-01-20,12799.94,1324.96,11.5465,up
2018-01-21,11530.00,-1269.94,-9.9215,down
2018-01-22,10760.05,-769.95,-6.6778,down
2018-01-23,10799.18,39.13,0.3637,up
2018-01-24,11349.99,550.81,5.1005,up
2018-01-25,11175.27,-174.72,-1.5394,down
2018-01-26,11089.00,-86.27,-0.7720,down
2018-01-27,11491.00,402.00,3.6252,up
2018-01-28,11879.95,388.95,3.3848,up
2018-01-29,11251.00,-628.95,-5.2942,down
2018-01-30,10237.51,-1013.49,-9.0080,down
2018-01-31,10285.10,47.59,0.4649,up
2018-02-01,9224.52,-1060.58,-10.3118,down
2018-02-02,8873.03,-351.49,-3.8104,down
2018-02-03,9199.96,326.93,3.6845,up
2018-02-04,8184.81,-1015.15,-11.0343,down
2018-02-05,6939.99,-1244.82,-15.2089,down
2018-02-06,7652.14,712.15,10.2615,up
2018-02-07,7599.00,-53.14,-0.6944,down
2018-02-08,7784.02,185.02,2.4348,up
2018-02-09,8683.92,899.90,11.5609,up
2018-02-10,8533.98,-149.94,-1.7266,down
2018-02-11,8063.88,-470.10,-5.5086,down
2018-02-12,8903.00,839.12,10.4059,up
2018-02-13,8539.90,-363.10,-4.0784,down
2018-02-14,9449.99,910.09,10.6569,up
2018-02-15,10000.09,550.10,5.8212,up
2018-02-16,10159.98,159.89,1.5989,up
2018-02-17,11039.55,879.57,8.6572,up
2018-02-18,10383.43,-656.12,-5.9434,down
2018-02-19,11153.00,769.57,7.4115,up
2018-02-20,11200.99,47.99,0.4303,up
2018-02-21,10437.60,-763.39,-6.8154,down
2018-02-22,9811.04,-626.56,-6.0029,down
2018-02-23,10131.04,320.00,3.2616,up
2018-02-24,9694.51,-436.53,-4.3088,down
2018-02-25,9590.00,-104.51,-1.0780,down
2018-02-26,10324.00,734.00,7.6538,up
2018-02-27,10569.04,245.04,2.3735,up
2018-02-28,10326.76,-242.28,-2.2924,down
2018-03-01,10920.00,593.24,5.7447,up
2018-03-02,11039.00,119.00,1.0897,up
2018-03-03,11464.48,425.48,3.8543,up
2018-03-04,11515.00,50.52,0.4407,up
2018-03-05,11454.00,-61.00,-0.5297,down
2018-03-06,10716.48,-737.52,-6.4390,down
2018-03-07,9910.00,-806.48,-7.5256,down
2018-03-08,9271.64,-638.36,-6.4416,down
2018-03-09,9227.00,-44.64,-0.4815,down
2018-03-10,8770.22,-456.78,-4.9505,down
2018-03-11,9533.57,763.35,8.7039,up
2018-03-12,9131.34,-402.23,-4.2191,down
2018-03-13,9150.00,18.66,0.2044,up
2018-03-14,8170.00,-980.00,-10.7104,down
2018-03-15,8240.98,70.98,0.8688,up
2018-03-16,8260.00,19.02,0.2308,up
2018-03-17,7824.80,-435.20,-5.2688,down
2018-03-18,8189.99,365.19,4.6671,up
2018-03-19,8600.00,410.01,5.0062,up
2018-03-20,8909.98,309.98,3.6044,up
2018-03-21,8885.00,-24.98,-0.2804,down
2018-03-22,8722.90,-162.10,-1.8244,down
2018-03-23,8898.03,175.13,2.0077,up
2018-03-24,8546.86,-351.17,-3.9466,down
2018-03-25,8470.15,-76.71,-0.8975,down
2018-03-26,8134.23,-335.92,-3.9659,down
2018-03-27,7795.51,-338.72,-4.1641,down
2018-03-28,7949.30,153.79,1.9728,up
2018-03-29,7090.14,-859.16,-10.8080,down
2018-03-30,6840.23,-249.91,-3.5248,down
2018-03-31,6923.91,83.68,1.2234,up
2018-04-01,6813.01,-110.90,-1.6017,down
2018-04-02,7056.00,242.99,3.5666,up
2018-04-03,7405.21,349.21,4.9491,up
2018-04-04,6796.10,-609.11,-8.2254,down
2018-04-05,6770.76,-25.34,-0.3729,down
2018-04-06,6601.39,-169.37,-2.5015,down
2018-04-07,6895.80,294.41,4.4598,up
2018-04-08,7018.00,122.20,1.7721,up
2018-04-09,6782.72,-235.28,-3.3525,down
2018-04-10,6843.90,61.18,0.9020,up
2018-04-11,6953.79,109.89,1.6057,up
2018-04-12,7923.00,969.21,13.9379,up
2018-04-13,7877.41,-45.59,-0.5754,down
2018-04-14,7999.01,121.60,1.5437,up
2018-04-15,8355.00,355.99,4.4504,up
2018-04-16,8064.92,-290.08,-3.4719,down
2018-04-17,7885.02,-179.90,-2.2306,down
2018-04-18,8173.00,287.98,3.6522,up
2018-04-19,8278.00,105.00,1.2847,up
2018-04-20,8856.98,578.98,6.9942,up
2018-04-21,8915.31,58.33,0.6586,up
2018-04-22,8787.02,-128.29,-1.4390,down
2018-04-23,8934.01,146.99,1.6728,up
2018-04-24,9619.99,685.98,7.6783,up
2018-04-25,8869.99,-750.00,-7.7963,down
2018-04-26,9266.00,396.01,4.4646,up
2018-04-27,8915.35,-350.65,-3.7843,down
2018-04-28,9348.00,432.65,4.8529,up
2018-04-29,9419.00,71.00,0.7595,up
2018-04-30,9246.01,-172.99,-1.8366,down
2018-05-01,9071.48,-174.53,-1.8876,down
2018-05-02,9247.84,176.36,1.9441,up
2018-05-03,9750.00,502.16,5.4300,up
2018-05-04,9713.99,-36.01,-0.3693,down
2018-05-05,9864.00,150.01,1.5443,up
2018-05-06,9659.01,-204.99,-2.0782,down
2018-05-07,9365.00,-294.01,-3.0439,down
2018-05-08,9187.56,-177.44,-1.8947,down
2018-05-09,9310.00,122.44,1.3327,up
2018-05-10,9002.20,-307.80,-3.3061,down
2018-05-11,8400.00,-602.20,-6.6895,down
2018-05-12,8465.94,65.94,0.7850,up
2018-05-13,8679.71,213.77,2.5251,up
2018-05-14,8663.34,-16.37,-0.1886,down
2018-05-15,8462.00,-201.34,-2.3240,down
2018-05-16,8330.00,-132.00,-1.5599,down
2018-05-17,8041.46,-288.54,-3.4639,down
2018-05-18,8239.81,198.35,2.4666,up
2018-05-19,8233.49,-6.32,-0.0767,down
2018-05-20,8526.98,293.49,3.5646,up
2018-05-21,8381.24,-145.74,-1.7092,down
2018-05-22,7977.11,-404.13,-4.8218,down
2018-05-23,7501.95,-475.16,-5.9565,down
2018-05-24,7575.01,73.06,0.9739,up
2018-05-25,7457.00,-118.01,-1.5579,down
2018-05-26,7333.96,-123.04,-1.6500,down
2018-05-27,7338.99,5.03,0.0686,up
2018-05-28,7099.00,-239.99,-3.2701,down
2018-05-29,7461.29,362.29,5.1034,up
2018-05-30,7375.96,-85.33,-1.1436,down
2018-05-31,7485.01,109.05,1.4785,up
2018-06-01,7521.01,36.00,0.4810,up
2018-06-02,7640.03,119.02,1.5825,up
2018-06-03,7714.26,74.23,0.9716,up
2018-06-04,7487.00,-227.26,-2.9460,down
2018-06-05,7625.00,138.00,1.8432,up
2018-06-06,7658.84,33.84,0.4438,up
2018-06-07,7691.08,32.24,0.4210,up
2018-06-08,7603.44,-87.64,-1.1395,down
2018-06-09,7491.73,-111.71,-1.4692,down
2018-06-10,6764.99,-726.74,-9.7006,down
2018-06-11,6872.00,107.01,1.5818,up
2018-06-12,6530.00,-342.00,-4.9767,down
2018-06-13,6292.78,-237.22,-3.6328,down
2018-06-14,6635.98,343.20,5.4539,up
2018-06-15,6388.90,-247.08,-3.7233,down
2018-06-16,6483.98,95.08,1.4882,up
2018-06-17,6449.61,-34.37,-0.5301,down
2018-06-18,6712.46,262.85,4.0754,up
2018-06-19,6741.21,28.75,0.4283,up
2018-06-20,6761.51,20.30,0.3011,up
2018-06-21,6718.84,-42.67,-0.6311,down
2018-06-22,6045.00,-673.84,-10.0291,down
2018-06-23,6149.98,104.98,1.7366,up
2018-06-24,6136.97,-13.01,-0.2115,down
2018-06-25,6252.00,115.03,1.8744,up
2018-06-26,6070.78,-181.22,-2.8986,down
2018-06-27,6133.73,62.95,1.0369,up
2018-06-28,5853.98,-279.75,-4.5608,down
2018-06-29,6197.92,343.94,5.8753,up
2018-06-30,6390.07,192.15,3.1002,up
2018-07-01,6356.81,-33.26,-0.5205,down
2018-07-02,6615.29,258.48,4.0662,up
2018-07-03,6513.86,-101.43,-1.5333,down
2018-07-04,6586.98,73.12,1.1225,up
2018-07-05,6529.20,-57.78,-0.8772,down
2018-07-06,6609.78,80.58,1.2341,up
2018-07-07,6756.98,147.20,2.2270,up
2018-07-08,6712.10,-44.88,-0.6642,down
2018-07-09,6662.12,-49.98,-0.7446,down
2018-07-10,6296.91,-365.21,-5.4819,down
2018-07-11,6378.07,81.16,1.2889,up
2018-07-12,6250.57,-127.50,-1.9990,down
2018-07-13,6214.57,-36.00,-0.5759,down
2018-07-14,6251.99,37.42,0.6021,up
2018-07-15,6353.01,101.02,1.6158,up
2018-07-16,6723.35,370.34,5.8294,up
2018-07-17,7317.44,594.09,8.8362,up
2018-07-18,7381.90,64.46,0.8809,up
2018-07-19,7466.21,84.31,1.1421,up
2018-07-20,7337.53,-128.68,-1.7235,down
2018-07-21,7398.78,61.25,0.8347,up
2018-07-22,7394.79,-3.99,-0.0539,down
2018-07-23,7721.01,326.22,4.4115,up
2018-07-24,8397.24,676.23,8.7583,up
2018-07-25,8175.64,-221.60,-2.6390,down
2018-07-26,7920.00,-255.64,-3.1269,down
2018-07-27,8188.57,268.57,3.3910,up
2018-07-28,8225.04,36.47,0.4454,up
2018-07-29,8211.00,-14.04,-0.1707,down
2018-07-30,8173.92,-37.08,-0.4516,down
2018-07-31,7730.93,-442.99,-5.4196,down
2018-08-01,7604.58,-126.35,-1.6343,down
2018-08-02,7525.71,-78.87,-1.0371,down
2018-08-03,7418.78,-106.93,-1.4209,down
2018-08-04,7009.84,-408.94,-5.5122,down
2018-08-05,7024.19,14.35,0.2047,up
2018-08-06,6934.82,-89.37,-1.2723,down
2018-08-07,6720.06,-214.76,-3.0968,down
2018-08-08,6285.00,-435.06,-6.4740,down
2018-08-09,6529.79,244.79,3.8948,up
2018-08-10,6144.01,-385.78,-5.9080,down
2018-08-11,6232.35,88.34,1.4378,up
2018-08-12,6308.33,75.98,1.2191,up
2018-08-13,6246.35,-61.98,-0.9825,down
2018-08-14,6188.08,-58.27,-0.9329,down
2018-08-15,6267.16,79.08,1.2779,up
2018-08-16,6311.75,44.59,0.7115,up
2018-08-17,6584.49,272.74,4.3211,up
2018-08-18,6387.96,-196.53,-2.9847,down
2018-08-19,6477.53,89.57,1.4022,up
2018-08-20,6254.84,-222.69,-3.4379,down
2018-08-21,6480.00,225.16,3.5998,up
2018-08-22,6360.89,-119.11,-1.8381,down
2018-08-23,6525.01,164.12,2.5801,up
2018-08-24,6681.64,156.63,2.4005,up
2018-08-25,6733.64,52.00,0.7783,up
2018-08-26,6700.00,-33.64,-0.4996,down
2018-08-27,6908.64,208.64,3.1140,up
2018-08-28,7076.11,167.47,2.4241,up
2018-08-29,7031.22,-44.89,-0.6344,down
2018-08-30,6984.84,-46.38,-0.6596,down
2018-08-31,7011.21,26.37,0.3775,up
2018-09-01,7200.01,188.80,2.6928,up
2018-09-02,7302.01,102.00,1.4167,up
2018-09-03,7263.02,-38.99,-0.5340,down
2018-09-04,7359.06,96.04,1.3223,up
2018-09-05,6700.00,-659.06,-8.9558,down
2018-09-06,6516.01,-183.99,-2.7461,down
2018-09-07,6395.54,-120.47,-1.8488,down
2018-09-08,6185.05,-210.49,-3.2912,down
2018-09-09,6250.81,65.76,1.0632,up
2018-09-10,6312.00,61.19,0.9789,up
2018-09-11,6294.91,-17.09,-0.2708,down
2018-09-12,6338.62,43.71,0.6944,up
2018-09-13,6487.38,148.76,2.3469,up
2018-09-14,6476.63,-10.75,-0.1657,down
2018-09-15,6514.96,38.33,0.5918,up
2018-09-16,6505.00,-9.96,-0.1529,down
2018-09-17,6248.69,-256.31,-3.9402,down
2018-09-18,6336.45,87.76,1.4045,up
2018-09-19,6391.89,55.44,0.8749,up
2018-09-20,6492.00,100.11,1.5662,up
2018-09-21,6759.02,267.02,4.1131,up
2018-09-22,6723.05,-35.97,-0.5322,down
2018-09-23,6708.00,-15.05,-0.2239,down
2018-09-24,6581.39,-126.61,-1.8874,down
2018-09-25,6447.54,-133.85,-2.0338,down
2018-09-26,6465.12,17.58,0.2727,up
2018-09-27,6689.13,224.01,3.4649,up
2018-09-28,6634.58,-54.55,-0.8155,down
2018-09-29,6596.38,-38.20,-0.5758,down
2018-09-30,6626.57,30.19,0.4577,up
2018-10-01,6611.61,-14.96,-0.2258,down
2018-10-02,6525.79,-85.82,-1.2980,down
2018-10-03,6510.00,-15.79,-0.2420,down
2018-10-04,6593.79,83.79,1.2871,up
2018-10-05,6635.65,41.86,0.6348,up
2018-10-06,6594.27,-41.38,-0.6236,down
2018-10-07,6615.26,20.99,0.3183,up
2018-10-08,6673.01,57.75,0.8730,up
2018-10-09,6656.61,-16.40,-0.2458,down
2018-10-10,6631.00,-25.61,-0.3847,down
2018-10-11,6252.68,-378.32,-5.7053,down
2018-10-12,6298.01,45.33,0.7250,up
2018-10-13,6332.93,34.92,0.5545,up
2018-10-14,6339.34,6.41,0.1012,up
2018-10-15,6752.50,413.16,6.5174,up
2018-10-16,6759.27,6.77,0.1003,up
2018-10-17,6740.89,-18.38,-0.2719,down
2018-10-18,6618.96,-121.93,-1.8088,down
2018-10-19,6528.88,-90.08,-1.3609,down
2018-10-20,6588.40,59.52,0.9116,up
2018-10-21,6590.11,1.71,0.0260,up
2018-10-22,6581.20,-8.91,-0.1352,down
2018-10-23,6553.51,-27.69,-0.4207,down
2018-10-24,6565.50,11.99,0.1830,up
2018-10-25,6528.09,-37.41,-0.5698,down
2018-10-26,6538.63,10.54,0.1615,up
2018-10-27,6505.60,-33.03,-0.5052,down
2018-10-28,6489.93,-15.67,-0.2409,down
2018-10-29,6344.50,-145.43,-2.2409,down
2018-10-30,6330.87,-13.63,-0.2148,down
2018-10-31,6371.93,41.06,0.6486,up
2018-11-01,6410.00,38.07,0.5975,up
2018-11-02,6433.98,23.98,0.3741,up
2018-11-03,6387.09,-46.89,-0.7288,down
2018-11-04,6485.85,98.76,1.5462,up
2018-11-05,6468.99,-16.86,-0.2600,down
2018-11-06,6519.11,50.12,0.7748,up
2018-11-07,6578.46,59.35,0.9104,up
2018-11-08,6479.84,-98.62,-1.4991,down
2018-11-09,6419.99,-59.85,-0.9236,down
2018-11-10,6433.05,13.06,0.2034,up
2018-11-11,6449.81,16.76,0.2605,up
2018-11-12,6453.07,3.26,0.0505,up
2018-11-13,6457.66,4.59,0.0711,up
2018-11-14,5922.41,-535.25,-8.2886,down
2018-11-15,5753.40,-169.01,-2.8537,down
2018-11-16,5655.94,-97.46,-1.6940,down
2018-11-17,5628.29,-27.65,-0.4889,down
2018-11-18,5662.00,33.71,0.5989,up
2018-11-19,4910.03,-751.97,-13.2810,down
2018-11-20,4558.86,-351.17,-7.1521,down
2018-11-21,4661.07,102.21,2.2420,up
2018-11-22,4370.00,-291.07,-6.2447,down
2018-11-23,4420.61,50.61,1.1581,up
2018-11-24,3932.44,-488.17,-11.0430,down
2018-11-25,4085.78,153.34,3.8994,up
2018-11-26,3862.20,-223.58,-5.4721,down
2018-11-27,3875.21,13.01,0.3369,up
2018-11-28,4264.85,389.64,10.0547,up
2018-11-29,4295.84,30.99,0.7266,up
2018-11-30,4041.32,-254.52,-5.9248,down
2018-12-01,4190.02,148.70,3.6795,up
2018-12-02,4161.01,-29.01,-0.6924,down
2018-12-03,3884.01,-277.00,-6.6570,down
2018-12-04,3951.64,67.63,1.7412,up
2018-12-05,3769.84,-181.80,-4.6006,down
2018-12-06,3508.75,-261.09,-6.9258,down
2018-12-07,3403.55,-105.20,-2.9982,down
2018-12-08,3410.93,7.38,0.2168,up
2018-12-09,3545.37,134.44,3.9414,up
2018-12-10,3432.88,-112.49,-3.1729,down
2018-12-11,3380.39,-52.49,-1.5290,down
2018-12-12,3445.00,64.61,1.9113,up
2018-12-13,3302.06,-142.94,-4.1492,down
2018-12-14,3224.17,-77.89,-2.3588,down
2018-12-15,3211.72,-12.45,-0.3861,down
2018-12-16,3228.67,16.95,0.5278,up
2018-12-17,3509.08,280.41,8.6850,up
2018-12-18,3652.98,143.90,4.1008,up
2018-12-19,3662.22,9.24,0.2529,up
2018-12-20,4049.62,387.40,10.5783,up
2018-12-21,3838.66,-210.96,-5.2094,down
2018-12-22,3948.91,110.25,2.8721,up
2018-12-23,3929.71,-19.20,-0.4862,down
2018-12-24,4008.01,78.30,1.9925,up
2018-12-25,3745.79,-262.22,-6.5424,down
2018-12-26,3777.74,31.95,0.8530,up
2018-12-27,3567.91,-209.83,-5.5544,down
2018-12-28,3839.26,271.35,7.6053,up
2018-12-29,3695.32,-143.94,-3.7492,down
2018-12-30,3801.91,106.59,2.8845,up
2018-12-31,3702.90,-99.01,-2.6042,down
2019-01-01,3797.14,94.24,2.5450,up
2019-01-02,3858.56,61.42,1.6175,up
2019-01-03,3766.78,-91.78,-2.3786,down
2019-01-04,3792.01,25.23,0.6698,up
2019-01-05,3770.96,-21.05,-0.5551,down
2019-01-06,3987.60,216.64,5.7450,up
2019-01-07,3975.45,-12.15,-0.3047,down
2019-01-08,3955.13,-20.32,-0.5111,down
2019-01-09,3966.65,11.52,0.2913,up
2019-01-10,3585.88,-380.77,-9.5993,down
2019-01-11,3601.31,15.43,0.4303,up
2019-01-12,3583.13,-18.18,-0.5048,down
2019-01-13,3476.81,-106.32,-2.9672,down
2019-01-14,3626.09,149.28,4.2936,up
2019-01-15,3553.06,-73.03,-2.0140,down
2019-01-16,3591.84,38.78,1.0915,up
2019-01-17,3616.21,24.37,0.6785,up
2019-01-18,3594.87,-21.34,-0.5901,down
2019-01-19,3665.30,70.43,1.9592,up
2019-01-20,3539.28,-126.02,-3.4382,down
2019-01-21,3526.90,-12.38,-0.3498,down
2019-01-22,3570.93,44.03,1.2484,up
2019-01-23,3552.82,-18.11,-0.5072,down
2019-01-24,3569.62,16.80,0.4729,up
2019-01-25,3565.29,-4.33,-0.1213,down
2019-01-26,3565.25,-0.04,-0.0011,down
2019-01-27,3550.84,-14.41,-0.4042,down
2019-01-28,3434.15,-116.69,-3.2863,down
2019-01-29,3411.04,-23.11,-0.6729,down
2019-01-30,3458.18,47.14,1.3820,up
2019-01-31,3434.10,-24.08,-0.6963,down
2019-02-01,3462.07,27.97,0.8145,up
2019-02-02,3504.77,42.70,1.2334,up
2019-02-03,3458.11,-46.66,-1.3313,down
2019-02-04,3463.22,5.11,0.1478,up
2019-02-05,3471.59,8.37,0.2417,up
2019-02-06,3405.37,-66.22,-1.9075,down
2019-02-07,3398.40,-6.97,-0.2047,down
2019-02-08,3659.04,260.64,7.6695,up
2019-02-09,3665.18,6.14,0.1678,up
2019-02-10,3680.06,14.88,0.4060,up
2019-02-11,3631.05,-49.01,-1.3318,down
2019-02-12,3631.46,0.41,0.0113,up
2019-02-13,3609.40,-22.06,-0.6075,down
2019-02-14,3590.56,-18.84,-0.5220,down
2019-02-15,3602.47,11.91,0.3317,up
2019-02-16,3618.41,15.94,0.4425,up
2019-02-17,3667.58,49.17,1.3589,up
2019-02-18,3898.60,231.02,6.2990,up
2019-02-19,3907.79,9.19,0.2357,up
2019-02-20,3969.74,61.95,1.5853,up
2019-02-21,3937.31,-32.43,-0.8169,down
2019-02-22,3962.00,24.69,0.6271,up
2019-02-23,4117.76,155.76,3.9313,up
2019-02-24,3743.56,-374.20,-9.0875,down
2019-02-25,3827.92,84.36,2.2535,up
2019-02-26,3809.23,-18.69,-0.4883,down
2019-02-27,3818.07,8.84,0.2321,up
2019-02-28,3813.69,-4.38,-0.1147,down
2019-03-01,3823.00,9.31,0.2441,up
2019-03-02,3819.93,-3.07,-0.0803,down
2019-03-03,3807.75,-12.18,-0.3189,down
2019-03-04,3715.30,-92.45,-2.4279,down
2019-03-05,3857.73,142.43,3.8336,up
2019-03-06,3861.84,4.11,0.1065,up
2019-03-07,3873.64,11.80,0.3056,up
2019-03-08,3864.89,-8.75,-0.2259,down
2019-03-09,3943.04,78.15,2.0220,up
2019-03-10,3916.82,-26.22,-0.6650,down
2019-03-11,3871.61,-45.21,-1.1543,down
2019-03-12,3882.73,11.12,0.2872,up
2019-03-13,3866.00,-16.73,-0.4309,down
2019-03-14,3877.12,11.12,0.2876,up
2019-03-15,3923.76,46.64,1.2030,up
2019-03-16,4005.98,82.22,2.0954,up
2019-03-17,3981.14,-24.84,-0.6201,down
2019-03-18,3987.81,6.67,0.1675,up
2019-03-19,4015.53,27.72,0.6951,up
2019-03-20,4043.04,27.51,0.6851,up
2019-03-21,3980.64,-62.40,-1.5434,down
2019-03-22,3986.93,6.29,0.1580,up
2019-03-23,4006.01,19.08,0.4786,up
2019-03-24,3992.18,-13.83,-0.3452,down
2019-03-25,3936.12,-56.06,-1.4042,down
2019-03-26,3948.55,12.43,0.3158,up
2019-03-27,4038.05,89.50,2.2667,up
2019-03-28,4027.81,-10.24,-0.2536,down
2019-03-29,4103.25,75.44,1.8730,up
2019-03-30,4106.97,3.72,0.0907,up
2019-03-31,4103.95,-3.02,-0.0735,down
2019-04-01,4144.56,40.61,0.9895,up
2019-04-02,4857.29,712.73,17.1968,up
2019-04-03,4932.60,75.31,1.5505,up
2019-04-04,4898.66,-33.94,-0.6881,down
2019-04-05,5004.95,106.29,2.1698,up
2019-04-06,5043.89,38.94,0.7780,up
2019-04-07,5170.27,126.38,2.5056,up
2019-04-08,5236.90,66.63,1.2887,up
2019-04-09,5150.00,-86.90,-1.6594,down
2019-04-10,5308.25,158.25,3.0728,up
2019-04-11,5017.37,-290.88,-5.4798,down
2019-04-12,5048.01,30.64,0.6107,up
2019-04-13,5045.22,-2.79,-0.0553,down
2019-04-14,5131.30,86.08,1.7062,up
2019-04-15,5024.95,-106.35,-2.0726,down
2019-04-16,5173.72,148.77,2.9606,up
2019-04-17,5202.82,29.10,0.5625,up
2019-04-18,5258.44,55.62,1.0690,up
2019-04-19,5258.68,0.24,0.0046,up
2019-04-20,5291.73,33.05,0.6285,up
2019-04-21,5256.14,-35.59,-0.6726,down
2019-04-22,5357.14,101.00,1.9216,up
2019-04-23,5493.31,136.17,2.5418,up
2019-04-24,5415.00,-78.31,-1.4256,down
2019-04-25,5219.90,-195.10,-3.6030,down
2019-04-26,5314.10,94.20,1.8046,up
2019-04-27,5295.69,-18.41,-0.3464,down
2019-04-28,5307.52,11.83,0.2234,up
2019-04-29,5238.14,-69.38,-1.3072,down
2019-04-30,5320.81,82.67,1.5782,up
2019-05-01,5383.20,62.39,1.1726,up
2019-05-02,5492.87,109.67,2.0373,up
2019-05-03,5772.69,279.82,5.0942,up
2019-05-04,5829.45,56.76,0.9833,up
2019-05-05,5775.62,-53.83,-0.9234,down
2019-05-06,5747.79,-27.83,-0.4819,down
2019-05-07,5846.34,98.55,1.7146,up
2019-05-08,5987.29,140.95,2.4109,up
2019-05-09,6209.18,221.89,3.7060,up
2019-05-10,6373.33,164.15,2.6437,up
2019-05-11,7076.22,702.89,11.0286,up
2019-05-12,6967.31,-108.91,-1.5391,down
2019-05-13,7790.71,823.40,11.8180,up
2019-05-14,7947.56,156.85,2.0133,up
2019-05-15,8169.87,222.31,2.7972,up
2019-05-16,7866.59,-303.28,-3.7122,down
2019-05-17,7355.26,-511.33,-6.5000,down
2019-05-18,7257.45,-97.81,-1.3298,down
2019-05-19,8148.48,891.03,12.2775,up
2019-05-20,7938.15,-210.33,-2.5812,down
2019-05-21,7904.87,-33.28,-0.4192,down
2019-05-22,7628.43,-276.44,-3.4971,down
2019-05-23,7851.51,223.08,2.9243,up
2019-05-24,7964.87,113.36,1.4438,up
2019-05-25,8025.41,60.54,0.7601,up
2019-05-26,8614.43,589.02,7.3394,up
2019-05-27,8756.32,141.89,1.6471,up
2019-05-28,8715.64,-40.68,-0.4646,down
2019-05-29,8645.68,-69.96,-0.8027,down
2019-05-30,8269.54,-376.14,-4.3506,down
2019-05-31,8555.00,285.46,3.4519,up
2019-06-01,8544.07,-10.93,-0.1278,down
2019-06-02,8725.98,181.91,2.1291,up
2019-06-03,8115.82,-610.16,-6.9925,down
2019-06-04,7687.03,-428.79,-5.2834,down
2019-06-05,7776.50,89.47,1.1639,up
2019-06-06,7786.70,10.20,0.1312,up
2019-06-07,7980.53,193.83,2.4892,up
2019-06-08,7893.62,-86.91,-1.0890,down
2019-06-09,7628.13,-265.49,-3.3633,down
2019-06-10,7982.75,354.62,4.6488,up
2019-06-11,7884.90,-97.85,-1.2258,down
2019-06-12,8127.64,242.74,3.0785,up
2019-06-13,8218.54,90.90,1.1184,up
2019-06-14,8650.00,431.46,5.2498,up
2019-06-15,8808.70,158.70,1.8347,up
2019-06-16,8953.33,144.63,1.6419,up
2019-06-17,9313.96,360.63,4.0279,up
2019-06-18,9081.55,-232.41,-2.4953,down
2019-06-19,9255.49,173.94,1.9153,up
2019-06-20,9517.12,261.63,2.8268,up
2019-06-21,10159.86,642.74,6.7535,up
2019-06-22,10729.50,569.64,5.6068,up
2019-06-23,10906.07,176.57,1.6456,up
2019-06-24,11056.59,150.52,1.3801,up
2019-06-25,11820.86,764.27,6.9123,up
2019-06-26,13093.80,1272.94,10.7686,up
2019-06-27,11329.99,-1763.81,-13.4706,down
2019-06-28,12400.63,1070.64,9.4496,up
2019-06-29,11903.13,-497.50,-4.0119,down
2019-06-30,10854.10,-1049.03,-8.8131,down
